Freq,normFlux
2008.55,1.00451
2008.56,0.984838
2008.56,0.993347
2008.57,1.00363
2008.58,0.977917
2008.59,0.991313
2008.60,0.983915
2008.60,0.980851
2008.61,1.00771
2008.62,0.998415
2008.63,0.996938
2008.64,1.00839
2008.64,0.990064
2008.65,1.00304
2008.66,0.987438
2008.67,0.985194
2008.67,1.01305
2008.68,1.00550
2008.69,1.02191
2008.70,1.03865
2008.71,1.01124
2008.71,0.996493
2008.72,0.997564
2008.73,1.01699
2008.74,1.01717
2008.75,1.02233
2008.75,1.01269
2008.76,0.993782
2008.77,1.01362
2008.78,1.03169
2008.79,1.01107
2008.79,0.985202
2008.80,0.982014
2008.81,0.984730
2008.82,1.02408
2008.82,1.00721
2008.83,1.01335
2008.84,1.01487
2008.85,1.01843
2008.86,1.01192
2008.86,1.01867
2008.87,1.01716
2008.88,0.992081
2008.89,0.992247
2008.90,0.984540
2008.90,1.01474
2008.91,1.01853
2008.92,1.02255
2008.93,1.01169
2008.94,1.00688
2008.94,0.995271
2008.95,0.988632
2008.96,1.00238
2008.97,0.970977
2008.97,0.983201
2008.98,0.996029
2008.99,0.997612
2009.00,0.979810
2009.01,0.994126
2009.01,0.996163
2009.02,1.03004
2009.03,1.01768
2009.04,1.01946
2009.05,1.02471
2009.05,1.01101
2009.06,1.02507
2009.07,1.01032
2009.08,0.982200
2009.09,1.01980
2009.09,1.02221
2009.10,1.04496
2009.11,1.02157
2009.12,1.03458
2009.13,1.02493
2009.13,0.998595
2009.14,0.967416
2009.15,0.981332
2009.16,1.00166
2009.16,1.05427
2009.17,1.01696
2009.18,1.09526
2009.19,1.02083
2009.20,0.982328
2009.20,1.04895
2009.21,1.00877
2009.22,1.05579
2009.23,1.02943
2009.24,0.962883
2009.24,Inf
2009.25,Inf
2009.26,1.10363
2009.27,Inf
2009.28,Inf
2009.28,Inf
2009.29,Inf
2009.30,Inf
2009.31,Inf
2009.32,Inf
2009.32,Inf
2009.33,Inf
2009.34,Inf
2009.35,Inf
2009.36,Inf
2009.36,Inf
2009.37,Inf
2009.38,Inf
2009.39,Inf
2009.40,Inf
2009.40,Inf
2009.41,1.05785
2009.42,1.04470
2009.43,1.07729
2009.44,1.05058
2009.44,1.06063
2009.45,1.05079
2009.46,1.04621
2009.47,1.02961
2009.47,1.02578
2009.48,1.05152
2009.49,1.05734
2009.50,1.03883
2009.51,1.03564
2009.51,1.04480
2009.52,0.982905
2009.53,0.980270
2009.54,1.00224
2009.55,1.00000
2009.55,0.987803
2009.56,1.02142
2009.57,1.01111
2009.58,0.967012
2009.59,1.01354
2009.59,1.00666
2009.60,0.985090
2009.61,0.994204
2009.62,1.01708
2009.63,1.01096
2009.63,1.00281
2009.64,1.00766
2009.65,1.00697
2009.66,0.996544
2009.67,1.01112
2009.67,1.00909
2009.68,0.995167
2009.69,0.995543
2009.70,1.00694
2009.71,1.01028
2009.71,0.984273
2009.72,0.985733
2009.73,0.978793
2009.74,0.998519
2009.75,0.983815
2009.75,0.982377
2009.76,1.00059
2009.77,0.985564
2009.78,0.990552
2009.79,0.990429
2009.79,0.985796
2009.80,0.984168
2009.81,0.989046
2009.82,0.977880
2009.83,0.952989
2009.83,0.998897
2009.84,0.991739
2009.85,0.976340
2009.86,0.979558
2009.87,0.971460
2009.87,1.00067
2009.88,0.992151
2009.89,0.993577
2009.90,1.00678
2009.91,0.997174
2009.92,0.993679
2009.92,1.01550
2009.93,1.00183
2009.94,1.01225
2009.95,1.01069
2009.96,1.01162
2009.96,1.00470
2009.97,0.998959
2009.98,1.00954
2009.99,1.02126
2010.00,1.00497
2010.00,0.980305
2010.01,1.01326
2010.02,1.01389
2010.03,1.01580
2010.04,1.02541
2010.04,0.990348
2010.05,0.978399
2010.06,0.986559
2010.07,1.00258
2010.08,1.00397
2010.08,1.00968
2010.09,1.00447
2010.10,0.997005
2010.11,0.998982
2010.12,0.997563
2010.12,0.993506
2010.13,0.991508
2010.14,0.993366
2010.15,0.996356
2010.16,1.00874
2010.16,0.999290
2010.17,1.00773
2010.18,1.01741
2010.19,1.01926
2010.20,1.01165
2010.21,0.990674
2010.21,1.00999
2010.22,0.984720
2010.23,0.997109
2010.24,0.984792
2010.25,1.00473
2010.25,1.01138
2010.26,1.01319
2010.27,0.994066
2010.28,0.987640
2010.29,1.00084
2010.29,1.00514
2010.30,0.995451
2010.31,1.00348
2010.32,1.01204
2010.33,1.00093
2010.33,0.997957
2010.34,0.979322
2010.35,0.958269
2010.36,0.936959
2010.37,0.962692
2010.38,1.01821
2010.38,1.00669
2010.39,1.01391
2010.40,1.01372
2010.41,0.988360
2010.42,0.993870
2010.42,1.00885
2010.43,0.992665
2010.44,1.00571
2010.45,0.998097
2010.46,0.981472
2010.46,0.998048
2010.47,0.988553
2010.48,0.994884
2010.49,0.999750
2010.50,0.984098
2010.51,0.983521
2010.51,0.976197
2010.52,0.984311
2010.53,1.00278
2010.54,1.00256
2010.55,0.995986
2010.55,0.989165
2010.56,0.999164
2010.57,0.997698
2010.58,1.00475
2010.59,0.995425
2010.59,0.996145
2010.60,0.985742
2010.61,1.00090
2010.62,1.01251
2010.63,0.990748
2010.64,1.01154
2010.64,1.00034
2010.65,0.993532
2010.66,1.01728
2010.67,1.01067
2010.68,0.991763
2010.68,1.00956
2010.69,1.01154
2010.70,0.998548
2010.71,0.999880
2010.72,0.991303
2010.73,1.00565
2010.73,1.00106
2010.74,1.00025
2010.75,1.00908
2010.76,1.01061
2010.77,1.01777
2010.77,1.02186
2010.78,1.01145
2010.79,1.00341
2010.80,0.990356
2010.81,1.01089
2010.82,1.01271
2010.82,0.991876
2010.83,0.999399
2010.84,1.00386
2010.85,0.993208
2010.86,0.989425
2010.86,0.977501
2010.87,0.989999
2010.88,1.00506
2010.89,0.982621
2010.90,1.00487
2010.91,1.02500
2010.91,1.02554
2010.92,1.02907
2010.93,1.03310
2010.94,1.01206
2010.95,0.979028
2010.95,1.01758
2010.96,1.01155
2010.97,0.991442
2010.98,0.986477
2010.99,0.985192
2011.00,0.973592
2011.00,0.991597
2011.01,0.998918
2011.02,0.992958
2011.03,0.983979
2011.04,0.983459
2011.05,0.986703
2011.05,0.985675
2011.06,0.997135
2011.07,0.994277
2011.08,1.00682
2011.09,0.990194
2011.10,0.991904
2011.10,0.985393
2011.11,1.00644
2011.12,1.01477
2011.13,1.00252
2011.14,0.992728
2011.14,0.999248
2011.15,1.00617
2011.16,0.989862
2011.17,0.978366
2011.18,0.983297
2011.19,0.996975
2011.19,0.997904
2011.20,1.00132
2011.21,0.994603
2011.22,1.01328
2011.23,1.00264
2011.24,0.999347
2011.24,0.995738
2011.25,0.991925
2011.26,0.999415
2011.27,0.990878
2011.28,0.978990
2011.29,1.00417
2011.29,1.02236
2011.30,1.01415
2011.31,1.00081
2011.32,1.01251
2011.33,1.00798
2011.34,1.00533
2011.34,1.01871
2011.35,1.02431
2011.36,1.01017
2011.37,1.00690
2011.38,1.00324
2011.39,0.999807
2011.39,1.00680
2011.40,1.01405
2011.41,1.00607
2011.42,1.00431
2011.43,1.01480
2011.44,1.01195
2011.44,1.00734
2011.45,1.00566
2011.46,1.00759
2011.47,0.998963
2011.48,0.994675
2011.49,1.00054
2011.49,0.988778
2011.50,1.02715
2011.51,1.02649
2011.52,1.02584
2011.53,1.01584
2011.54,1.00065
2011.54,1.01203
2011.55,1.02850
2011.56,1.02508
2011.57,1.01477
2011.58,1.02040
2011.59,1.02035
2011.59,1.02039
2011.60,1.02436
2011.61,1.02156
2011.62,1.01702
2011.63,1.01274
2011.64,0.986587
2011.64,0.994876
2011.65,1.00533
2011.66,1.01593
2011.67,1.02214
2011.68,1.05444
2011.69,1.00345
2011.69,1.00545
2011.70,1.01163
2011.71,1.00500
2011.72,0.997006
2011.73,1.01098
2011.74,1.01773
2011.74,1.01097
2011.75,1.00239
2011.76,0.977650
2011.77,0.961872
2011.78,0.972428
2011.79,0.968089
2011.79,0.969129
2011.80,0.936760
2011.81,0.920168
2011.82,0.929113
2011.83,0.914017
2011.84,0.884688
2011.84,0.885957
2011.85,0.875595
2011.86,0.880862
2011.87,0.872923
2011.88,0.884612
2011.89,0.926400
2011.89,0.961238
2011.90,0.971469
2011.91,0.988606
2011.92,0.991221
2011.93,1.01282
2011.94,0.990167
2011.94,0.971836
2011.95,0.942016
2011.96,0.975632
2011.97,0.994973
2011.98,1.01058
2011.99,0.999315
2011.99,0.989364
2012.00,0.979954
2012.01,0.983695
2012.02,0.996344
2012.03,0.976560
2012.04,0.971266
2012.04,0.980467
2012.05,0.978159
2012.06,0.989967
2012.07,0.979590
2012.08,0.973936
2012.09,0.973220
2012.09,0.973825
2012.10,0.985606
2012.11,0.980860
2012.12,0.992921
2012.13,0.992609
2012.14,0.985626
2012.14,0.989868
2012.15,0.995900
2012.16,0.992799
2012.17,1.00221
2012.18,0.995024
2012.19,0.993107
2012.19,1.01268
2012.20,1.00903
2012.21,1.02482
2012.22,1.00401
2012.23,0.973865
2012.24,0.995718
2012.24,1.00538
2012.25,1.00086
2012.26,1.00521
2012.27,1.00062
2012.28,0.987460
2012.29,0.982185
2012.29,0.969251
2012.30,0.996808
2012.31,1.00156
2012.32,0.996503
2012.33,1.00065
2012.34,0.984469
2012.34,0.992908
2012.35,0.999942
2012.36,0.989957
2012.37,0.993518
2012.38,0.984954
2012.39,0.990592
2012.39,0.991063
2012.40,0.975681
2012.41,0.984049
2012.42,0.984615
2012.43,0.987278
2012.44,0.995098
2012.44,0.980815
2012.45,0.987030
2012.46,0.993884
2012.47,0.972788
2012.48,0.975558
2012.49,0.977816
2012.49,0.974485
2012.50,0.977541
2012.51,0.977979
2012.52,0.969438
2012.53,0.964873
2012.54,0.981477
2012.54,0.971064
2012.55,0.983928
2012.56,0.993071
2012.57,1.00061
2012.58,0.998085
2012.59,0.995608
2012.59,1.00724
2012.60,1.01395
2012.61,1.00173
2012.62,0.994061
2012.63,0.991974
2012.64,1.00285
2012.64,1.00166
2012.65,1.00936
2012.66,1.00574
2012.67,1.00220
2012.68,0.994800
2012.69,0.995822
2012.69,1.00812
2012.70,1.01973
2012.71,1.00174
2012.72,0.995707
2012.73,1.00244
2012.73,1.01383
2012.74,1.02435
2012.75,1.01041
2012.76,1.00826
2012.77,1.01823
2012.78,1.00592
2012.79,1.03069
2012.79,1.01349
2012.80,1.00700
2012.81,1.03356
2012.82,1.02605
2012.83,1.01286
2012.84,1.01595
2012.84,1.01343
2012.85,1.00315
2012.86,0.998313
2012.87,0.995662
2012.88,0.982835
2012.89,0.959087
2012.89,0.946000
2012.90,0.916075
2012.91,0.856838
2012.92,0.802310
2012.93,0.736978
2012.94,0.681492
2012.94,0.631103
2012.95,0.604702
2012.96,0.584876
2012.97,0.554382
2012.98,0.525775
2012.99,0.502530
2012.99,0.502907
2013.00,0.522357
2013.01,0.522646
2013.02,0.555098
2013.03,0.623057
2013.04,0.702007
2013.04,0.812527
2013.05,0.888381
2013.06,0.929340
2013.07,0.952984
2013.08,0.942957
2013.09,0.969439
2013.09,0.951014
2013.10,0.947945
2013.11,0.923586
2013.12,0.929424
2013.13,0.917337
2013.14,0.912983
2013.14,0.902728
2013.15,0.893634
2013.16,0.892996
2013.17,0.889292
2013.18,0.863421
2013.19,0.853171
2013.19,0.847856
2013.20,0.866956
2013.21,0.872603
2013.22,0.884938
2013.23,0.894829
2013.24,0.897613
2013.24,0.902732
2013.25,0.929687
2013.26,0.940839
2013.27,0.953596
2013.28,0.963037
2013.29,0.975422
2013.29,0.975935
2013.30,0.961752
2013.31,0.982518
2013.32,1.00827
2013.33,1.00168
2013.34,0.998518
2013.35,1.02227
2013.35,1.02920
2013.36,1.02016
2013.37,1.01936
2013.38,1.00119
2013.39,1.01651
2013.40,1.01104
2013.40,1.01220
2013.41,1.01339
2013.42,0.994983
2013.43,1.00326
2013.44,1.01526
2013.45,1.00403
2013.45,1.01890
2013.46,1.02353
2013.47,1.00822
2013.48,1.01069
2013.49,1.00077
2013.50,0.999178
2013.50,0.998174
2013.51,0.987608
2013.52,0.963538
2013.53,0.957751
2013.54,0.949834
2013.55,0.997804
2013.56,1.05210
2013.56,1.08451
2013.57,1.07101
2013.58,1.07230
2013.59,1.06039
2013.60,1.00252
2013.61,0.998775
2013.61,0.992687
2013.62,1.00230
2013.63,1.00310
2013.64,1.00179
2013.65,1.03527
2013.66,1.01338
2013.66,1.00746
2013.67,1.00734
2013.68,1.01365
2013.69,1.00408
2013.70,0.997748
2013.71,0.996524
2013.72,1.01009
2013.72,1.00931
2013.73,1.00828
2013.74,1.00396
2013.75,1.00575
2013.76,0.974024
2013.77,0.975529
2013.77,1.00238
2013.78,1.00769
2013.79,0.998545
2013.80,0.994904
2013.81,1.00285
2013.82,1.01446
2013.83,0.997925
2013.83,1.00367
2013.84,0.985604
2013.85,0.990453
2013.86,0.995860
2013.87,1.00498
2013.88,1.00956
2013.88,1.00114
2013.89,1.00584
2013.90,1.00116
2013.91,0.983213
2013.92,1.00288
2013.93,0.998939
2013.94,1.00631
2013.94,1.00439
2013.95,1.00307
2013.96,0.995476
2013.97,1.00084
2013.98,0.998785
2013.99,0.994053
2013.99,1.01485
2014.00,1.00708
2014.01,1.00805
2014.02,0.993207
2014.03,1.00124
2014.04,0.992544
2014.05,0.993557
2014.05,1.01576
2014.06,1.00110
2014.07,1.00904
2014.08,1.00278
2014.09,0.991404
2014.10,0.983155
2014.10,0.982578
2014.11,0.990267
2014.12,1.00463
2014.13,0.980441
2014.14,0.989346
2014.15,0.993592
2014.16,1.00851
2014.16,0.996495
2014.17,0.997535
2014.18,0.996775
2014.19,1.00148
2014.20,0.982206
2014.21,0.997992
2014.22,0.993911
2014.22,0.990969
2014.23,0.997924
2014.24,1.00088
2014.25,1.01126
2014.26,0.989295
2014.27,1.00538
2014.28,1.00085
2014.28,1.01706
2014.29,0.987929
2014.30,1.00471
2014.31,1.00262
2014.32,1.00640
2014.33,1.00782
2014.33,1.00512
2014.34,1.01339
2014.35,1.01399
2014.36,1.00042
2014.37,1.00546
2014.38,1.00365
2014.39,1.00117
2014.39,1.02627
2014.40,1.01228
2014.41,0.992447
2014.42,1.00576
2014.43,0.996584
2014.44,0.996036
2014.45,1.01734
2014.45,1.01160
2014.46,1.05406
2014.47,1.06424
2014.48,1.07371
2014.49,1.05518
2014.50,1.06080
2014.51,1.05558
2014.51,1.06753
2014.52,1.06792
2014.53,1.05662
2014.54,1.04311
2014.55,1.03497
2014.56,1.03730
2014.57,1.04219
2014.57,1.03902
2014.58,1.03772
2014.59,1.01282
2014.60,1.03596
2014.61,1.01538
2014.62,1.03986
2014.63,1.06048
2014.63,1.01258
2014.64,1.00952
2014.65,1.00585
2014.66,1.03388
2014.67,1.01541
2014.68,1.01149
2014.69,1.01582
2014.69,1.02101
2014.70,1.00158
2014.71,1.01775
2014.72,1.01156
2014.73,1.01516
2014.74,1.00788
2014.75,1.03645
2014.75,1.01317
2014.76,1.00588
2014.77,1.01530
2014.78,1.02697
2014.79,1.00907
2014.80,1.00846
2014.81,1.00613
2014.81,1.00356
2014.82,0.985292
2014.83,0.996799
2014.84,0.996563
2014.85,1.00358
2014.86,0.998415
2014.87,1.01558
2014.87,1.02933
2014.88,1.02740
2014.89,1.01204
2014.90,1.02759
2014.91,1.01791
2014.92,1.00950
2014.93,1.00987
2014.93,1.00510
2014.94,0.993228
2014.95,0.983619
2014.96,0.993791
2014.97,1.00844
2014.98,1.00780
2014.99,0.984232
2014.99,0.963627
2015.00,0.998853
2015.01,0.995295
2015.02,1.01638
2015.03,1.01527
2015.04,0.989933
2015.05,1.00974
2015.05,0.999293
2015.06,1.00002
2015.07,1.00119
2015.08,0.978904
2015.09,0.979834
2015.10,0.985886
2015.11,0.936045
2015.11,0.903623
2015.12,0.895639
2015.13,0.899010
2015.14,0.937242
2015.15,1.00766
2015.16,1.07682
2015.17,1.11003
2015.18,1.09689
2015.18,1.06601
2015.19,1.05639
2015.20,1.01248
2015.21,1.00000
2015.22,1.00390
2015.23,0.995961
2015.24,1.00573
2015.24,1.00083
2015.25,0.984251
2015.26,0.985616
2015.27,0.971996
2015.28,0.974878
2015.29,0.976850
2015.30,1.00616
2015.30,0.984775
2015.31,0.983373
2015.32,1.00752
2015.33,1.01229
2015.34,1.01411
2015.35,0.994335
2015.36,1.02808
2015.37,1.03370
2015.37,0.998835
2015.38,1.01003
2015.39,1.00634
2015.40,1.00906
2015.41,1.00973
2015.42,1.01313
2015.43,1.00520
2015.43,0.983483
2015.44,1.00451
2015.45,1.02078
2015.46,1.01948
2015.47,1.01112
2015.48,1.02986
2015.49,1.02209
2015.49,1.03988
2015.50,1.02527
2015.51,1.02637
2015.52,0.978544
2015.53,1.01522
2015.54,1.02287
2015.55,1.02134
2015.56,1.02274
2015.56,0.999590
2015.57,1.00504
2015.58,0.993198
2015.59,0.987752
2015.60,0.984292
2015.61,1.00347
2015.62,0.997963
2015.62,1.00005
2015.63,0.995862
2015.64,0.992256
2015.65,0.997077
2015.66,0.991730
2015.67,1.00694
2015.68,0.990199
2015.68,0.988900
2015.69,0.989442
2015.70,1.00404
2015.71,0.987065
2015.72,0.991837
2015.73,0.975049
2015.74,1.00921
2015.75,1.01829
2015.75,1.02021
2015.76,1.02571
2015.77,1.03299
2015.78,1.00667
2015.79,0.989713
2015.80,1.01099
2015.81,0.994169
2015.81,0.994651
2015.82,1.02927
2015.83,1.01939
2015.84,1.01599
2015.85,1.01256
2015.86,0.994600
2015.87,1.00980
2015.88,1.00192
2015.88,1.04431
2015.89,1.04124
2015.90,1.00319
2015.91,1.02848
2015.92,1.02793
2015.93,0.976798
2015.94,0.985987
2015.94,0.990656
2015.95,1.02620
2015.96,1.00556
2015.97,1.00976
2015.98,0.988989
2015.99,1.06355
2016.00,1.02411
2016.00,1.03743
2016.01,1.02116
2016.02,1.00985
2016.03,0.994591
2016.04,1.00028
2016.05,1.02486
2016.06,1.00309
2016.07,0.938597
2016.07,1.02632
2016.08,1.06534
2016.09,1.03226
2016.10,1.01922
2016.11,0.940650
2016.12,0.939698
2016.13,0.945532
2016.13,0.918654
2016.14,0.934733
2016.15,0.907587
2016.16,0.862881
2016.17,0.847278
2016.18,0.848421
2016.19,0.850602
2016.20,0.816256
2016.20,0.912757
2016.21,0.978202
2016.22,1.04866
2016.23,1.06921
2016.24,1.00542
2016.25,1.02745
2016.26,1.03681
2016.26,1.00580
2016.27,1.03149
2016.28,0.936567
2016.29,0.954071
2016.30,1.01036
2016.31,0.960992
2016.32,0.967399
2016.32,0.925068
2016.33,0.974080
2016.34,0.925933
2016.35,1.00583
2016.36,0.874053
2016.37,0.820287
2016.38,0.894683
2016.39,0.878924
2016.39,0.803443
2016.40,0.851999
2016.41,0.802020
2016.42,0.680756
2016.43,0.655955
2016.44,0.765543
2016.45,0.770203
2016.45,0.527952
2016.46,0.569277
2016.47,0.687047
2016.48,0.501732
2016.49,0.344590
2016.50,0.429072
2016.51,0.369043
2016.52,0.617245
2016.52,0.472094
2016.53,0.856096
2016.54,1.00323
2016.55,0.782260
2016.56,Inf
2016.57,Inf
2016.58,Inf
2016.58,Inf
2016.59,Inf
2016.60,Inf
2016.61,Inf
2016.62,Inf
2016.63,Inf
2016.64,Inf
2016.64,-NaN
2016.65,-NaN
2016.66,-NaN
2016.67,-NaN
2016.68,-NaN
2016.69,-NaN
2016.70,Inf
2016.71,Inf
2016.71,Inf
2016.72,-NaN
2016.73,-NaN
2016.74,-NaN
2016.75,-NaN
2016.76,-NaN
2016.77,-NaN
2016.77,-NaN
2016.78,-NaN
2016.79,Inf
2016.80,-NaN
2016.81,-NaN
2016.82,-NaN
2016.83,Inf
2016.83,-NaN
2016.84,-NaN
2016.85,-NaN
2016.86,Inf
2016.87,-NaN
2016.88,-NaN
2016.89,-NaN
2016.90,-NaN
2016.90,-NaN
2016.91,Inf
2016.92,-NaN
2016.93,-NaN
2016.94,Inf
2016.95,Inf
2016.96,Inf
2016.96,Inf
2016.97,-NaN
2016.98,-NaN
2016.99,-NaN
2017.00,-NaN
2017.01,Inf
2017.02,-NaN
2017.03,-NaN
2017.03,-NaN
2017.04,-NaN
2017.05,-NaN
2017.06,Inf
2017.07,Inf
2017.08,Inf
2017.09,Inf
2017.09,Inf
2017.10,Inf
2017.11,Inf
2017.12,Inf
2017.13,Inf
2017.14,Inf
2017.15,1.06534
2017.15,Inf
2017.16,Inf
2017.17,0.762994
2017.18,Inf
2017.19,Inf
2017.20,1.05447
2017.21,1.05198
2017.22,0.989692
2017.22,Inf
2017.23,Inf
2017.24,0.931187
2017.25,0.943998
2017.26,1.07958
2017.27,1.04853
2017.28,Inf
2017.28,Inf
2017.29,1.02829
2017.30,1.02897
2017.31,1.05383
2017.32,1.02451
2017.33,0.986433
2017.34,Inf
2017.34,1.02694
2017.35,0.983189
2017.36,1.04374
2017.37,1.01654
2017.38,0.960223
2017.39,0.933351
2017.40,0.979970
2017.41,1.00148
2017.41,0.938064
2017.42,0.990319
2017.43,1.03399
2017.44,0.981827
2017.45,1.00064
2017.46,1.02485
2017.47,0.987102
2017.47,0.966612
2017.48,1.02268
2017.49,0.994987
2017.50,0.966021
2017.51,0.973303
2017.52,0.986743
2017.53,0.983579
2017.53,0.995838
2017.54,1.02522
2017.55,1.03599
2017.56,1.02992
2017.57,0.972379
2017.58,1.00178
2017.59,1.01556
2017.60,1.00040
2017.60,0.983087
2017.61,0.997440
2017.62,0.975690
2017.63,0.996064
2017.64,1.01227
2017.65,0.982068
2017.66,1.00601
2017.66,1.02337
2017.67,0.924293
2017.68,0.921265
2017.69,0.862373
2017.70,0.890783
2017.71,0.841688
2017.72,0.738074
2017.73,0.684547
2017.73,0.628304
2017.74,0.597727
2017.75,0.526969
2017.76,0.525165
2017.77,0.523760
2017.78,0.430420
2017.79,0.449653
2017.79,0.445114
2017.80,0.469553
2017.81,0.476778
2017.82,0.533907
2017.83,0.610286
2017.84,0.752877
2017.85,0.855742
2017.86,0.877619
2017.86,0.898951
2017.87,0.919604
2017.88,0.889207
2017.89,0.840545
2017.90,0.810578
2017.91,0.833079
2017.92,0.816277
2017.93,0.774938
2017.93,0.816669
2017.94,0.719889
2017.95,0.733045
2017.96,0.707451
2017.97,0.724827
2017.98,0.692143
2017.99,0.675334
2017.99,0.655463
2018.00,0.660381
2018.01,0.777358
2018.02,0.757370
2018.03,0.704311
2018.04,0.740716
2018.05,0.840387
2018.06,0.891735
2018.06,0.825975
2018.07,0.917663
2018.08,0.899458
2018.09,0.833597
2018.10,0.936164
2018.11,0.781114
2018.12,0.893566
2018.13,0.852273
2018.13,0.931985
2018.14,0.963756
2018.15,0.673537
2018.16,0.625996
2018.17,0.607659
2018.18,1.00256
2018.19,0.823460
2018.20,Inf
2018.20,Inf
2018.21,Inf
2018.22,Inf
2018.23,Inf
2018.24,Inf
2018.25,Inf
2018.26,Inf
2018.27,Inf
2018.27,Inf
2018.28,Inf
2018.29,Inf
2018.30,-NaN
2018.31,-NaN
2018.32,-NaN
2018.33,-NaN
2018.34,-NaN
2018.35,-NaN
2018.35,-NaN
2018.36,-NaN
2018.37,Inf
2018.38,Inf
2018.39,Inf
2018.40,Inf
2018.41,Inf
2018.42,Inf
2018.42,Inf
2018.43,-NaN
2018.44,-NaN
2018.45,Inf
2018.46,Inf
2018.47,Inf
2018.48,Inf
2018.49,Inf
2018.50,1.02505
2018.50,Inf
2018.51,Inf
2018.52,1.02077
2018.53,Inf
2018.54,1.04806
2018.55,Inf
2018.56,Inf
2018.57,Inf
2018.58,1.00212
2018.58,0.962425
2018.59,0.953937
2018.60,0.928466
2018.61,1.02876
2018.62,1.09499
2018.63,1.02351
2018.64,0.985664
2018.65,0.966667
2018.66,0.961447
2018.67,1.04258
2018.67,1.03232
2018.68,0.994535
2018.69,0.974716
2018.70,0.998918
2018.71,0.937018
2018.72,0.968913
2018.73,0.926928
2018.74,1.04403
2018.75,0.981597
2018.76,0.968773
2018.76,1.10102
2018.77,0.991925
2018.78,0.951129
2018.79,0.985727
2018.80,1.06381
2018.81,1.03482
2018.82,0.964296
2018.83,1.07582
2018.84,0.904785
2018.85,1.04808
2018.85,1.06002
2018.86,1.04578
2018.87,0.951869
2018.88,0.841304
2018.89,0.921961
2018.90,1.03172
2018.91,1.12028
2018.92,0.916885
2018.93,Inf
2018.94,1.11700
2018.95,Inf
2018.95,Inf
2018.96,Inf
2018.97,Inf
2018.98,Inf
2018.99,Inf
2019.00,Inf
2019.01,Inf
2019.02,Inf
2019.03,-NaN
2019.04,-NaN
2019.05,Inf
2019.06,-NaN
2019.07,-NaN
2019.07,-NaN
2019.08,-NaN
2019.09,Inf
2019.10,-NaN
2019.11,-NaN
2019.12,Inf
2019.13,Inf
2019.14,Inf
2019.15,-NaN
2019.16,-NaN
2019.17,-NaN
2019.18,-NaN
2019.19,Inf
2019.20,Inf
2019.20,Inf
2019.21,Inf
2019.22,Inf
2019.23,Inf
2019.24,Inf
2019.25,Inf
2019.26,Inf
2019.27,Inf
2019.28,Inf
2019.29,Inf
2019.30,1.08012
2019.31,1.07074
2019.32,1.06464
2019.33,1.00197
2019.34,1.00470
2019.35,1.00938
2019.36,0.959839
2019.37,1.02732
2019.38,0.969570
2019.38,1.03629
2019.39,1.01266
2019.40,0.990848
2019.41,1.01122
2019.42,0.977677
2019.43,1.01543
2019.44,1.03834
2019.45,0.982068
2019.46,0.968193
2019.47,0.976131
2019.48,0.992028
2019.49,0.973812
2019.50,0.963959
2019.51,1.03376
2019.52,0.973755
2019.53,0.994491
2019.54,0.985176
2019.55,0.968448
2019.56,0.990258
2019.57,0.994115
2019.58,0.980746
2019.59,0.989942
2019.60,0.968151
2019.61,0.972382
2019.62,0.983036
2019.63,0.966263
2019.64,0.979922
2019.65,0.980765
2019.66,1.00667
2019.67,0.991677
2019.68,0.967842
2019.69,0.948185
2019.70,0.937970
2019.71,0.984925
2019.72,1.00378
2019.73,0.994875
2019.74,0.992739
2019.75,0.999681
2019.76,1.01809
2019.77,0.982581
2019.78,1.00048
2019.79,0.989814
2019.80,0.993497
2019.81,0.998115
2019.82,0.991322
2019.83,1.00401
2019.84,1.03009
2019.85,1.01796
2019.86,0.996875
2019.87,0.995931
2019.88,0.961831
2019.89,0.940768
2019.90,0.980577
2019.91,0.906730
2019.92,0.939575
2019.93,1.01586
2019.94,1.05788
2019.95,1.06008
2019.96,1.05385
2019.97,1.02861
2019.98,1.02703
2019.99,1.03926
2020.00,1.01745
2020.01,1.01366
2020.02,1.01483
2020.03,1.02401
2020.04,1.01848
2020.06,1.03034
2020.07,1.03650
2020.08,1.02474
2020.09,1.01603
2020.10,1.02970
2020.11,1.01992
2020.12,1.01672
2020.13,1.03530
2020.14,1.01117
2020.15,1.00541
2020.16,0.993712
2020.17,0.983369
2020.18,1.01956
2020.19,0.995447
2020.20,1.00663
2020.21,0.980427
2020.23,0.991265
2020.24,1.03388
2020.25,1.01232
2020.26,1.01424
2020.27,1.01226
2020.28,1.03520
2020.29,0.986369
2020.30,1.00050
2020.31,0.983439
2020.32,1.00220
2020.34,0.961306
2020.35,1.02319
2020.36,1.02019
2020.37,1.00319
2020.38,1.01672
2020.39,1.02319
2020.40,1.02281
2020.41,1.02536
2020.42,1.02645
2020.44,1.01016
2020.45,1.03482
2020.46,1.03432
2020.47,0.986332
2020.48,0.997430
2020.49,1.00812
2020.50,1.02082
2020.51,1.02000
2020.53,0.998482
2020.54,0.975649
2020.55,0.986383
2020.56,0.942305
2020.57,0.964701
2020.58,0.944319
2020.60,0.937712
2020.61,0.962035
2020.62,0.941128
2020.63,Inf
2020.64,Inf
2020.65,Inf
2020.67,Inf
2020.68,Inf
2022.78,Inf
2022.79,Inf
2022.80,Inf
2022.80,Inf
2022.81,Inf
